id	higherClassification	bed	catalogNumber	modified	formation	genus	occurrenceRemarks	coordinatePrecision	sex	dateIdentified	taxonRank	maximumDepthInMeters	otherCatalogNumbers	subgenus	county	typeStatus	locality	stateProvince	recordNumber	identifiedBy	collectionCode	continent	lifeStage	preparations	phylum	kingdom	decimalLatitude	scientificNameAuthorship	decimalLongitude	group	type	family	maximumElevationInMeters	recordedBy	countryCode	country	references	waterBody	informationWithheld	minimumElevationInMeters	class	order	individualCount	language	nomenclaturalStatus	identificationRemarks	verbatimEventDate	fieldNotes	institutionCode	eventDate	member	basisOfRecord	scientificName	minimumDepthInMeters
ark:87286/B2/150d62c6-db29-4f98-bffa-2b4f66158006	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014714	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Hernando County; Pasture, 4.5 miles N of Brooksville.		57205		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81093				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1958-07-12		PreservedSpecimen	Croton michauxii	
ark:87286/B2/495d0437-6fb1-4396-b38d-b8793f33dbb9	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014715	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Seminole County; ridge above St. Johns river; W shore of Lake Harney.		5075		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		Robert Kral, J. Sincock	US	UNITED STATES	http://www.morphbank.net/81094				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1957-06-28		PreservedSpecimen	Croton michauxii	
ark:87286/B2/e33f8ac6-fc79-4828-98b5-455acb4a0487	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014716	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Suwannee County; Bulldozed clearing, Turkey Oaks and Longleaf Pine area, 2 miles south of hwy. 90, east of Ellaville.		339		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		Gwynn W. Ramsey, Robert K. Godfrey, Richard S. Mitchell	US	UNITED STATES	http://www.morphbank.net/81095				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1961-07-15		PreservedSpecimen	Croton michauxii	
ark:87286/B2/2c2613fa-5a6c-471c-80f7-fdac3c78c890	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014717	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Citrus County; virgin longleaf pine stand, w. side of U.S. 41, s. of railroad overpass.		4222		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		D. B. Ward	US	UNITED STATES	http://www.morphbank.net/81096				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1964-10-27		PreservedSpecimen	Croton michauxii	
ark:87286/B2/7c449697-6fdb-4c79-8a62-fbafaff505d6	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014718	2009-06-17 16:18:16.0		Croton	Flowers white.		Undetermined		Species					Nontype	Florida; Levy County; open area between R.R. tracks and highway Route 41, 2.8 miles northwest of Williston.		1707		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		R. E. Perdue, Jr.	US	UNITED STATES	http://www.morphbank.net/81097				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1954-09-12		PreservedSpecimen	Croton michauxii	
ark:87286/B2/8c154860-fc76-4b9d-b405-deb8ce735531	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014719	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Leon County; Grassy margin of pasture pond on north side of Tram Road, 1.2 mi. east of Capitol Circle, SE of Tallahassee.		6333		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		S. W. Leonard	US	UNITED STATES	http://www.morphbank.net/81098				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1976-07-08		PreservedSpecimen	Croton michauxii	
ark:87286/B2/c38e0123-fc2a-4e82-bedc-bc0f4fe8748d	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014720	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Leon County; hardwood clearing, 2 miles west of Tallahassee.		53601		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81099				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1955-07-11		PreservedSpecimen	Croton michauxii	
ark:87286/B2/0e55ed9b-1953-4d91-a874-031a1c78ecff	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014721	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Taylor County; roadsides; near Adams Beach.		55921b		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81100				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1957-08-16		PreservedSpecimen	Croton michauxii	
ark:87286/B2/1133d50f-df94-45d7-b9f2-24c50e7055a7	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014722	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Taylor County; pine flatwoods, ca. 20 miles NW of Cross City.		60293		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey, R. D. Houk	US	UNITED STATES	http://www.morphbank.net/81101				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1960-09-15		PreservedSpecimen	Croton michauxii	
ark:87286/B2/2db2ceaa-5e84-4c4b-9049-a31214312d32	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014723	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Dixie County; Longleaf pine-turkey oak sand ridge, 2.5 miles SE of Cross City.		70708		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81102				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1971-08-21		PreservedSpecimen	Croton michauxii	
ark:87286/B2/c4db8a71-36a1-4acc-bc82-74b63364e592	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014724	2009-06-17 16:18:16.0		Croton	Flowers light greenish-white.		Undetermined		Species					Nontype	Florida; Hernando County; Chinsegut Hill, on shoulders of driveways.		6894		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		George R. Cooley, R. J. Eaton, James D. Ray, Jr.	US	UNITED STATES	http://www.morphbank.net/81103				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1959-09-15		PreservedSpecimen	Croton michauxii	
ark:87286/B2/459157ad-f836-4299-8e13-7584225584e9	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014725	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Leon County; woods, near Lake Bradford.		55204		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81104				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1956-10-14		PreservedSpecimen	Croton michauxii	
ark:87286/B2/32100c5b-1c70-43a4-a85f-ba03faef73e5	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014726	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Wakulla County; pineland, at Panacea.		52533		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey, John Morrill	US	UNITED STATES	http://www.morphbank.net/81105				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1954-10-02		PreservedSpecimen	Croton michauxii	
ark:87286/B2/afebf44b-0f3e-4f9d-bf74-f320a3962d3b	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014727	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Dixie County; 6 mi. s. Oldtown; sandy soil of bulldozed oak scrub.		15149		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		Robert Kral, Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81106				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1962-07-27		PreservedSpecimen	Croton michauxii	
ark:87286/B2/6c531b33-5288-4000-a58f-458ecb9687f4	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014728	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Leon County; Clearing of turkey oak scrub, 3 miles SE of Tallahassee.		58707		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81107				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1959-06-16		PreservedSpecimen	Croton michauxii	
ark:87286/B2/95212c9f-17e9-43f0-ab8c-2d7917446bf9	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014729	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Taylor County; 5 miles W of Steinhatchee on St. Rd. 361, clobbered slash pine forest.		4624		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		Robert L. Lazor	US	UNITED STATES	http://www.morphbank.net/81108				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1970-08-10		PreservedSpecimen	Croton michauxii	
ark:87286/B2/3ff567a4-5b04-42eb-97bc-5cb94b33857c	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014730	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Hernando County; five or six miles north of Brooksville in hammock west of Highway #98.		7116		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		George R. Cooley, R. J. Eaton, James D. Ray, Jr.	US	UNITED STATES	http://www.morphbank.net/81109				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1959-09-20		PreservedSpecimen	Croton michauxii	
ark:87286/B2/d193ae50-0a43-4a3a-964a-58f2a41f13f6	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014731	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Hamilton County; banks of Suwannee River, E of Jasper, by Fla. Rt. 6.		75391		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81110				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1976-08-19		PreservedSpecimen	Croton michauxii	
ark:87286/B2/8c6e1ed0-e467-489a-b044-ce1461c29c02	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton michauxii		000014732	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; De Soto County; dry, white sand soil in open oak scrub; South of State Road 72, SW of the intersection of 72 and Mizelle Road (ca. 8.5 miles west of Arcadia).		2084		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		G.L. Webster			PreservedSpecimen	Euphorbiaceae		A. G. Shuey	US	UNITED STATES	http://www.morphbank.net/81111				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1978-08-01		PreservedSpecimen	Croton michauxii	
ark:87286/B2/ab3a05fa-13be-4f9a-aed9-a2dbdd68f049	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton punctatus		000014733	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Franklin County; Apalachicola National Estuarine Sanctuary; Cape St. George Island; at Sikes Cut on the East End.		8775		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/81112				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1985-09-06		PreservedSpecimen	Croton punctatus	
ark:87286/B2/e93b668f-a3e1-429c-be5e-631b458e1a04	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton punctatus		000014734	2009-06-17 16:18:16.0		Croton	plant with numerous branches, to ca 4 dm tall.		Undetermined		Species					Nontype	Florida; Franklin County; outer dunes, west end of Dog Island.		71230		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81113				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1971-11-20		PreservedSpecimen	Croton punctatus	
ark:87286/B2/8ac77391-96a9-4151-a1a2-4fdf5a1bb9fa	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton punctatus		000014735	2009-06-17 16:18:16.0		Croton	large shrubs.		Undetermined		Species					Nontype	Florida; Franklin County; Dog Island; dune near Wragg property on East Gulfshore Drive.		6439		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/81114				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1983-07-09		PreservedSpecimen	Croton punctatus	
ark:87286/B2/9e227f99-f916-42f7-8d9c-1080e5918c8d	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton punctatus		000014736	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Franklin County; sand between tidal marsh of Cannonball bridge and the outer dunes.		6298		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/81115				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1982-10-31		PreservedSpecimen	Croton punctatus	
ark:87286/B2/63921f0d-83d5-4471-af72-cf06d69a3b30	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton punctatus		000014737	2009-06-17 16:18:16.0		Croton	plant with numerous floppy branches, to ca. 4 dm tall.		Undetermined		Species					Nontype	Florida; Franklin County; foredunes along the Gulf of Mexico; St. Vincent Island.		71155		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/81116				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1971-11-14		PreservedSpecimen	Croton punctatus	
ark:87286/B2/2e7fdb97-80c2-44ce-9f96-d2a549eeee32	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton punctatus		000014738	2009-06-17 16:18:16.0		Croton	bushy plants ca .5 meters tall.		Undetermined		Species					Nontype	Florida; Franklin County; Alligator Point; on loose dune sand.		5814		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		Robert Kral	US	UNITED STATES	http://www.morphbank.net/81117				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1957-09-15		PreservedSpecimen	Croton punctatus	
ark:87286/B2/1da3919e-9e87-4b3d-b11b-8c2d3cdfeb8c	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton punctatus		000014739	2009-06-17 16:18:16.0		Croton	A 1- high plant springing from partially dead stems of previous year.		Undetermined		Species					Nontype	Florida; Franklin County; SE end of road leading to cabin near West Pass on St. Vincent Island; on 2nd dune line from shore.		P-6-3-27-11		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		Tom Barnes	US	UNITED STATES	http://www.morphbank.net/81118				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1976-03-27		PreservedSpecimen	Croton punctatus	
ark:87286/B2/9b04d1c6-ecdc-452c-9e8a-a5837755eff9	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton punctatus		000014740	2009-06-17 16:18:16.0		Croton	foliage pale green, rather silvery-russet; a few spreading shrubby plants, very attractive, but probably not cared for.		Undetermined		Species					Nontype	Florida; Volusia County; concrete retaining wall of Seaview Dr, 1 block e. of Fla A1A on Daytona Beach.		1627		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		J. B. Nelson	US	UNITED STATES	http://www.morphbank.net/81119				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1980-06-16		PreservedSpecimen	Croton punctatus	
ark:87286/B2/814e89c3-228d-4c1d-af91-43d191c4a3ce	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton punctatus		000014741	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Brevard County; Merritt Island: 5 mi N of Play a Linda Beach.		4052		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		R. W. Long, Richard P. Wunderlin, J. Poppleton, S. D. Todd, A. G. Shuey	US	UNITED STATES	http://www.morphbank.net/81120				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1973-10-13		PreservedSpecimen	Croton punctatus	
ark:87286/B2/be88dac5-c892-450e-b3bc-774e996a5d10	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton punctatus		000014742	2009-06-17 16:18:16.0		Croton	foliage pale green.		Undetermined		Species					Nontype	Florida; Dade County; sandy area, Biscayne Key, north of Crandon Park.		1051		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		V. I. Sullivan	US	UNITED STATES	http://www.morphbank.net/81121				Magnoliopsida	Euphorbiales		en	accepted				Florida State University	1967-10-01		PreservedSpecimen	Croton punctatus	
ark:87286/B2/2b443765-e411-4925-b916-32e0381b16d3	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Euphorbiales Euphorbiaceae Croton Croton punctatus		000014743	2009-06-17 16:18:16.0		Croton			Undetermined		Species					Nontype	Florida; Indian River County; Beach dune at Vero Beach.		372		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Jacq.			PreservedSpecimen	Euphorbiaceae		Robert J Lemaire	US	UNITED STATES	http://www.morphbank.net/81122				Magnoliopsida	Euphorbiales		en	accepted				Florida State University			PreservedSpecimen	Croton punctatus	
